Locality,Sub_locality,Street,Code
PORT LOUIS,Carreau Lalo,Rosiers  Avenue,11801
PORT LOUIS,Carreau Lalo,Solitaire Street,11801
PORT LOUIS,Cite CHA,,11802
PORT LOUIS,Cite La Cure,,11803
PORT LOUIS,Croisee Vallee Des Pretes,,11804
PORT LOUIS,Crownland Robert Scott,,11805
PORT LOUIS,La Cure _La Cure Bus Terminus,,11806
PORT LOUIS,Morcellement Agnis_Ramlagun_lower V_D Pretes,,11807
PORT LOUIS,Morcellement Ally _Sekdaur _lower V_D Pretes,,11808
PORT LOUIS,Morcellement Almadina,Al Madina  Ave,11809
PORT LOUIS,Morcellement Almadina,Autruches Street,11809
PORT LOUIS,Morcellement Almadina,Avenue des Dodos,11809
PORT LOUIS,Morcellement Almadina,Avenue des Rosiers,11809
PORT LOUIS,Morcellement Almadina,Colombes Street,11809
PORT LOUIS,Morcellement Almadina,Faucon Street,11809
PORT LOUIS,Morcellement Almadina,Glaieuls Street,11809
PORT LOUIS,Morcellement Almadina,Jasmin Ave,11809
PORT LOUIS,Morcellement Almadina,Laetita,11809
PORT LOUIS,Morcellement Almadina,Pelican Street,11809
PORT LOUIS,Morcellement Almadina,Solitaire Street,11809
PORT LOUIS,Morcellement Almadina,Zaynah,11809
PORT LOUIS,Morcellement Ameermeeah,,11810
PORT LOUIS,Mocellement Mohamedally,,11811
PORT LOUIS,Morcellement Pitchen,,11812
PORT LOUIS,NHDC Cite La Cure,,11813
PORT LOUIS,NHDC_La Cure ,,11814
PORT LOUIS,NHDC_Les Cocotiers ,,11815
PORT LOUIS,NHDC_Media ,,11816
PORT LOUIS,Lower Valle Des Pretes,Jean francois Street,11817
PORT LOUIS,Lower Valle Des Pretes,Paul et Virginie Street,11817
PORT LOUIS,Lower Valle Des Pretes,School lane,11817
PORT LOUIS,Lower Valle Des Pretes,Swadesh Street,11817
PORT LOUIS,Upper Vallee Des Pretes,Chitrakoot,11818
PORT LOUIS,Upper Vallee Des Pretes,Valmicki Rd,11818
Poste de Flacq,Bras dEau,,41501
Poste de Flacq,Camp Accacia,,41502
Poste de Flacq,Camp Poorun,,41503
Poste de Flacq,Camp Raffia,,41504
Poste de Flacq,Cite Perdu,,41505
Poste de Flacq,Choisy,,41506
Poste de Flacq,Cremation,,41507
Poste de Flacq,Debarcadere,,41508
Poste de Flacq,Jardin,,41509
Poste de Flacq,Kashinath,,41510
Poste de Flacq,La Pointe,,41511
Poste de Flacq,La Porte,,41512
Poste de Flacq,Long Beach Hotel_ex Coco,,41601
Poste de Flacq,Morc Constance,,41513
Poste de Flacq,Morc Janoo,,41514
Poste de Flacq,Morc Monet,,41515
Poste de Flacq,Morc Providence,,41516
Poste de Flacq,Pont Blanc,,41517
Poste de Flacq,Poste de Flacq,,41518
Poste de Flacq,Poste Lafayette,,41519
Poste de Flacq,Railway,,41520
Poste de Flacq,The Resort_Belle Mare Plage,,41602
Poste de Flacq,One and only_st Geran Hotel,,41521
Poudre DOr Hamlet,Forbach Branch,,31001
Poudre DOr Hamlet,Morc VRS A,,31002
Poudre DOr Hamlet,Morc VRS B,,31003
Poudre DOr Hamlet,Morc VRS C,,31004
Poudre DOr Hamlet,Morc VRS D,,31005
Poudre DOr Hamlet,Poudre DOr Hamlet,,31006
Poudre DOr Village,Bois Doiseau,,30901
Poudre DOr Village,Cite EDC,,30902
Poudre DOr Village,Debarcadere,,30903
Poudre DOr Village,Ile Dambre,,30904
Poudre DOr Village,Poudre DOr Village,,30905
Providence,Cite Providence,,81601
Providence,Providence,,81602
Providence,Providencia  1,,81603
Providence,Providencia  2,,81604
Providence,Providencia  3,,81605
Quartier Militaire,Betuel,,81101
Quartier Militaire,Bonne Veine,,81102
Quartier Militaire,Cite Bonne Veine,,81103
Quartier Militaire,Cite Padco_A_Ravaton,,81104
Quartier Militaire,New Road,,81105
Quartier Militaire,Quartier Militaire,,81106
Quartier Militaire,Vuillemin,,81107
QUATRE BORNES,BASSIN_PALMA,Appadoo Avenue,72501
QUATRE BORNES,BASSIN_PALMA,Appadoo lane,72501
QUATRE BORNES,BASSIN_PALMA,Appadoo lane 1,72501
QUATRE BORNES,BASSIN_PALMA,Ave Des Roches,72501
QUATRE BORNES,BASSIN_PALMA,Ave Trotter,72501
QUATRE BORNES,BASSIN_PALMA,Bapamah lane,72501
QUATRE BORNES,BASSIN_PALMA,Bassin Rd,72501
QUATRE BORNES,BASSIN_PALMA,Bassin lane 1,72501
QUATRE BORNES,BASSIN_PALMA,Casquette lane,72501
QUATRE BORNES,BASSIN_PALMA,Chooroomoonee lane,72501
QUATRE BORNES,BASSIN_PALMA,Cooperative lane,72501
QUATRE BORNES,BASSIN_PALMA,La Paix Ave,72501
QUATRE BORNES,BASSIN_PALMA,Felico  lane,72501
QUATRE BORNES,BASSIN_PALMA,Forges Ave,72501
QUATRE BORNES,BASSIN_PALMA,Fraternite Ave,72501
QUATRE BORNES,BASSIN_PALMA,Gaby lane,72501
QUATRE BORNES,BASSIN_PALMA,Gopal Singh Lane,72501
QUATRE BORNES,BASSIN_PALMA,Hospital Rd,72501
QUATRE BORNES,JACKSON  AVE,Jasmin lane,72523
QUATRE BORNES,JACKSON  AVE,Kalimaye lane_east from Nehru to Chemin Machine,72523
QUATRE BORNES,JACKSON  AVE,Karooa Avenue,72523
QUATRE BORNES,JACKSON  AVE,Koosseeal lane,72523
QUATRE BORNES,JACKSON  AVE,Kowlessur lane,72523
QUATRE BORNES,JACKSON  AVE,Lotus lane,72523
QUATRE BORNES,JACKSON  AVE,Manick lane,72523
QUATRE BORNES,JACKSON  AVE,Mere Theresa Ave,72523
QUATRE BORNES,JACKSON  AVE,Naiko lane,72523
QUATRE BORNES,JACKSON  AVE,Nehru Rd_both sides from Kingstone to Kalimaye Rd,72523
QUATRE BORNES,JACKSON  AVE,Nehru Rd_north side from Kingstone to Western Boundary,72523
QUATRE BORNES,JACKSON  AVE,Ramdanee Ave,72523
QUATRE BORNES,JACKSON  AVE,Chemin Machine_south from Palma Rd  to Kalimaye Rd,72523
QUATRE BORNES,PALMA JUNCTION,Sambal Lane,72546
QUATRE BORNES,PALMA JUNCTION,Hospital Rd_west side from La Paix to West Lane Candos,72546
QUATRE BORNES,PALMA JUNCTION,Kingstone_west from La Paix to Nehru,72546
QUATRE BORNES,PALMA JUNCTION,Palma Rd_south from Western Boundary to Chemin Machine,72546
QUATRE BORNES,PALMA JUNCTION,Seechurn Ave,72546
QUATRE BORNES,PALMA JUNCTION,Seetloo Ave,72546
QUATRE BORNES,PALMA JUNCTION,Shakti lane,72546
QUATRE BORNES,PALMA JUNCTION,Toolsee lane,72546
QUATRE BORNES,BASSIN S_E,,72502
QUATRE BORNES,BEAU SEJOUR 1,Sir V_Naz Ave,72103
QUATRE BORNES,BEAU SEJOUR 1,G_ Ithier Ave,72103
QUATRE BORNES,BEAU SEJOUR 1,Mallefille lane 1,72103
QUATRE BORNES,BEAU SEJOUR 1,Malefille lane 2,72103
QUATRE BORNES,BEAU SEJOUR 1,Sir V_Naz Ave _north from Doyen to DEpinay,72103
QUATRE BORNES,BEAU SEJOUR 1,Telfair Ave from Naz Ave to Mallefille,72103
QUATRE BORNES,BEAU SEJOUR 1,Draper Ave from Naz to Lapeyrouse,72103
QUATRE BORNES,BEAU SEJOUR 1,G_Ythier from Naz Ave to Malfille Ave,72103
QUATRE BORNES,BEAU SEJOUR 1,Rosy Lememe Home,72103
QUATRE BORNES,BEAU SEJOUR 1,Telfair Ave,72103
QUATRE BORNES,BEAU SEJOUR 1,Sir V_Naz Ave _north from Lapeyrouse Ave to G_Ythier Ave,72103
QUATRE BORNES,BEAU SEJOUR 2,C_Antelme Ave from  Victoria to Hitchcock,72104
QUATRE BORNES,BEAU SEJOUR 2,Conte de Lisle Ave from Victoria to R_Ollier,72104
QUATRE BORNES,BEAU SEJOUR 2,Dr Ross Ave from Ollier to Naz,72104
QUATRE BORNES,BEAU SEJOUR 2,Gladstone Ave from Ollier to Hitchcock,72104
QUATRE BORNES,BEAU SEJOUR 2,Hitchcock Ave _east from Victoria to R_Ollier Ave,72104
QUATRE BORNES,BEAU SEJOUR 2,Murray Ave from Naz to C_ Antelme Ave,72104
QUATRE BORNES,BEAU SEJOUR 2,Naz Ave from Victoria to Hitchcock,72104
QUATRE BORNES,BEAU SEJOUR 2,Pavillon Sports Complex,72104
QUATRE BORNES,BEAU SEJOUR 2,R_ Giraud Ave,72104
QUATRE BORNES,BEAU SEJOUR 2,Victoria Ave_west from Hitchcock to Ollier Ave,72104
QUATRE BORNES,BELLE ROSE 4,Belle Rose RCA School,72208
QUATRE BORNES,BELLE ROSE 4,Broad Ave from Royal Rd to Colville Ave,72208
QUATRE BORNES,BELLE ROSE 4,Colville Ave _east from Broad Ave to Decaen Ave,72208
QUATRE BORNES,BELLE ROSE 4,Guy Forget _B Rose Ave from Royal to Colville,72208
QUATRE BORNES,BELLE ROSE 4,Harrow lane,72208
QUATRE BORNES,BELLE ROSE 4,Harry lane,72208
QUATRE BORNES,BELLE ROSE 4,Jerningham Ave,72208
QUATRE BORNES,BELLE ROSE 4,Orphelinat Bon Secours,72208
QUATRE BORNES,BELLE ROSE 4,Royal Rd  from St Jean Church to Guy Forget Ave,72208
QUATRE BORNES,BELLE ROSE 4,St_Jean Church,72208
QUATRE BORNES,BELLE ROSE 4,St_Louis Ave,72208
QUATRE BORNES,BELLE ROSE 5,Ave Belle Rose,72109
QUATRE BORNES,BELLE ROSE 5,Broad Ave from Surath Ave to Colville Ave,72109
QUATRE BORNES,BELLE ROSE 5,Colville Ave_west from Broad Ave to Wilson Ave,72109
QUATRE BORNES,BELLE ROSE 5,De La Faye Streen,72109
QUATRE BORNES,BELLE ROSE 5,Domun lane,72109
QUATRE BORNES,BELLE ROSE 5,Doyen Ave_east from Naz to Guy Forget,72109
QUATRE BORNES,BELLE ROSE 5,Draper Ave,72109
QUATRE BORNES,BELLE ROSE 5,Guy Forget_B Rose Ave from Telfair Ave to Colville Ave,72109
QUATRE BORNES,BELLE ROSE 5,Guy Forget _northern side from Telfair Ave to Doyen Ave,72109
QUATRE BORNES,BELLE ROSE 5,Mallefille Ave from Lapeyrouse Ave to Doyen Ave,72109
QUATRE BORNES,BELLE ROSE 5,St Jean Cemetary,72109
QUATRE BORNES,BELLE ROSE 5,Poivre St,72109
QUATRE BORNES,BELLE ROSE 5,Sir V_Naz Ave_south from Lapeyrouse Ave to G_Ythier Ave,72109
QUATRE BORNES,BELLE ROSE 5,St Jean Ave_north from Telfair Ave to St Jean Church,72109
QUATRE BORNES,BELLE ROSE 5,Telfair  Ave_east from St Jean Ave to Guy Forget,72109
QUATRE BORNES,BELLE ROSE 5,Telfair Ave from Guy Forget to Mallefille,72109
QUATRE BORNES,BELLE ROSE 5,Wilson Ave from Lapeyrouse to Draper,72109
QUATRE BORNES,BOUNDARY,Boundary_south from Boundary Lane to Farquhar,72310
QUATRE BORNES,BOUNDARY,Farquhar  Lane,72310
QUATRE BORNES,BOUNDARY,Farquhar Ave_east from Boundary to Ollier,72310
QUATRE BORNES,BOUNDARY,Imp Ollier,72310
QUATRE BORNES,BOUNDARY,Ollier_north from Stanley Ave to Farquhar,72310
QUATRE BORNES,CANDOS,Candos  Lane East,72211
QUATRE BORNES,CANDOS,Lall Bahadur Shastri_north,72211
QUATRE BORNES,CITE BASSIN,Apolonia Lane,72512
QUATRE BORNES,CITE BASSIN,Arobi Lane,72512
QUATRE BORNES,CITE BASSIN,Kumar Lane,72512
QUATRE BORNES,CITE BASSIN,Tiraka Lane,72512
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Boundary_south from R_E_Hart to Dawtall Lane,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Dawtall Lane_East from Boundary to R_E_Hart Avenue,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,R_E_Hart Avenue_north part from Dawtall lane to Rev Lebrun,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Rev Lebrun_west0 from R_E_Hart to Boundary,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Crecelles,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Tourterelles,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Paille en queue,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Conde,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Cardinal,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Nelson Mandela,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,R_E_Hart Lane,72313
QUATRE BORNES,CITE BEAU SEJOUR_Residence,Lebrun lane,72313
QUATRE BORNES,CITE CANDOS_Residence,Chaperon Ave,72314
QUATRE BORNES,CITE CANDOS_Residence,Colin Ave,72314
QUATRE BORNES,CITE CANDOS_Residence,H_Blood_south from Kinstone to Royal Rd,72314
QUATRE BORNES,CITE CANDOS_Residence,Kingstone_east from La Paix to  H_ Blood,72314
QUATRE BORNES,CITE CANDOS_Residence,La Paix Ave from Royal Rd to Kingstone,72314
QUATRE BORNES,CITE CANDOS_Residence,Lavoipierre Ave,72314
QUATRE BORNES,CITE CANDOS_Residence,Mazery Ave,72314
QUATRE BORNES,CITE CANDOS_Residence,Royal Rd _west from La Paix to H_ Blood,72314
QUATRE BORNES,CITE KENNEDY_Residence,Concorde Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Confiance Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Dignite Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Dr Iqbal Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Dr Riviere Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Dumas Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Esperance  Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Fraternite Ave_south from Kingstone Ave to Seechurn Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Gandhi Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Independence Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Kingstone Ave_west from Fraternite Ave to La Paix Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,LEgalite Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,La paix Ave _north from Kinstone Ave to Seechurn Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,LAvenir Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,LUnion Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Patrie Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,R_E_Hart Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,S_H_Blood Ave from Kingstone Ave to LEsperance Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Seechurn Ave_east from Ave Fraternite to La paix Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Tolerance Ave,72515
QUATRE BORNES,CITE KENNEDY_Residence,Travail Ave,72515
QUATRE BORNES,CITE PERE LAVAL,Anime Ave,72317
QUATRE BORNES,CITE PERE LAVAL,Rajkumar Ave,72317
QUATRE BORNES,CITE PERE LAVAL,G_Rozemont Ave,72317
QUATRE BORNES,CITE PERE LAVAL,Rev Lebrun Lane _east side,72317
QUATRE BORNES,CITE PERE LAVAL,Boundary_south from Farquhar to Rev Lebrun,72317
QUATRE BORNES,CITE SAINT JEAN,Avenue des Tulipes _west part from Ave Talipots to St Jean Rd,72218
QUATRE BORNES,CITE SAINT JEAN,Avenue des Azalees _east part from Ave Talipots to St Jean Rd,72218
QUATRE BORNES,CITE SAINT JEAN,Ave Talipots _north From Azalees to Tulipes,72218
QUATRE BORNES,CITE SAINT JEAN,Saint Jean Rd _south from Tulipes to Azalees,72218
QUATRE BORNES,DREAMTON PARK,,72219
QUATRE BORNES,EMERALD PARK_Residence,,72222
QUATRE BORNES,EMERALD PARK CENTRE,,72262
QUATRE BORNES,JACKSON,,72523
QUATRE BORNES,LA COLLINE COMMERCIAL CENTRE,,72224
QUATRE BORNES,LA FERME Ave,,72425
QUATRE BORNES,LA LOUISE,Western Boundary _east from Nehru Rd to Northern Boundary,72326
QUATRE BORNES,LA LOUISE,Northern Boundary_South,72326
QUATRE BORNES,LA LOUISE,Berthaud _west from Northern Boundary to La Croisee La Louise,72326
QUATRE BORNES,LA LOUISE,St Jean_south from La Croisee La Louise to Bigaignon,72326
QUATRE BORNES,LA LOUISE,Wellington Ave _south from Bigaignon to T DAvice,72326
QUATRE BORNES,LA LOUISE,Tristan DAvice_west from Wellington to Cossigny,72326
QUATRE BORNES,LA LOUISE,Cossigny_north from T_DAvice to Candos Lane,72326
QUATRE BORNES,LA LOUISE,Candos lane _west from Cossigny to S_S_ Ramgoolam,72326
QUATRE BORNES,LA LOUISE,S_S_ Ramgoolam _north from Candos lane to Royal Rd,72326
QUATRE BORNES,LA LOUISE,Royal Rd _east from S_S_Ramgoolam to Cossigny,72326
QUATRE BORNES,LA LOUISE,S_H_Blood _north from Royal rd to Kingstone,72326
QUATRE BORNES,LA LOUISE,Kingstone _east from H_Blood to Nehru,72326
QUATRE BORNES,LA LOUISE,Nehru Rd_south from Kingstone to Western Boundary,72326
QUATRE BORNES,LA LOUISE,Nehru Rd_both sides from Candos rd  to Western Boundary,72326
QUATRE BORNES,LA LOUISE,Pillay lane,72326
QUATRE BORNES,LA LOUISE,Liston Ave,72326
QUATRE BORNES,LA LOUISE,R_Rivet Ave,72326
QUATRE BORNES,LA LOUISE,Beaugeard Ave,72326
QUATRE BORNES,LA LOUISE,Fraternite Ave from Kingstone to Royal Rd,72326
QUATRE BORNES,LA LOUISE,La Louise Ave,72326
QUATRE BORNES,LA LOUISE,Louis Nellan lane,72326
QUATRE BORNES,LA LOUISE,Royal Rd from H_Blood to Croisee La Louise,72326
QUATRE BORNES,LA SOURCE,Auchaybar Lane,72427
QUATRE BORNES,LA SOURCE,Bagonias lane,72427
QUATRE BORNES,LA SOURCE,Berthaud _west from  North Boundary to Boundary Ave,72427
QUATRE BORNES,LA SOURCE,Carnation lane,72427
QUATRE BORNES,LA SOURCE,Cremation Lane _from Cremation Ave to Puspass,72427
QUATRE BORNES,LA SOURCE,Dansant Lane,72427
QUATRE BORNES,LA SOURCE,Filao Lane,72427
QUATRE BORNES,LA SOURCE,Gangama Lane,72427
QUATRE BORNES,LA SOURCE,Gopal Lane,72427
QUATRE BORNES,LA SOURCE,Grassy Lane,72427
QUATRE BORNES,LA SOURCE,Imp_ Cocotier,72427
QUATRE BORNES,LA SOURCE,Imp_ Fuguier,72427
QUATRE BORNES,LA SOURCE,Imp_ Hibiscus,72427
QUATRE BORNES,LA SOURCE,Jaylall Avenue,72427
QUATRE BORNES,LA SOURCE,Kalimaye lane,72427
QUATRE BORNES,LA SOURCE,La Source Ave,72427
QUATRE BORNES,LA SOURCE,Lilloo lane,72427
QUATRE BORNES,LA SOURCE,Morc_ Coombes,72427
QUATRE BORNES,LA SOURCE,Morc_ Coombes,72427
QUATRE BORNES,LA SOURCE,Northern Boundary Rd_west From Murugan to Berthaud,72427
QUATRE BORNES,LA SOURCE,Orange Lane,72427
QUATRE BORNES,LA SOURCE,Palma Rd _north from West Boundary to Seeneevassen,72427
QUATRE BORNES,LA SOURCE,Puspass  Lane,72427
QUATRE BORNES,LA SOURCE,Puspass Ave,72427
QUATRE BORNES,LA SOURCE,Rajcoomar Ave,72427
QUATRE BORNES,LA SOURCE,Rotin lane,72427
QUATRE BORNES,LA SOURCE,Rotin lane 2,72427
QUATRE BORNES,LA SOURCE,Rotin lane 3,72427
QUATRE BORNES,LA SOURCE,S_ V_ Murugan Ave from Northern Boundary to Seeneevassen,72427
QUATRE BORNES,LA SOURCE,S_V_Murugan Ave_west from Palma Rd to Northern Boundary,72427
QUATRE BORNES,LA SOURCE,Selvin Lane,72427
QUATRE BORNES,LA SOURCE,Temple Lane_ C D Garde Lane,72427
QUATRE BORNES,LA SOURCE,Western Boundary,72427
QUATRE BORNES,LE MERIT_delivery by Phoenix P_O,,72228
QUATRE BORNES,LE MERIT 2 _near Pellegrin,,72263
QUATRE BORNES,LES HALLES,,72264
QUATRE BORNES,MORC CERISIER,,72529
QUATRE BORNES,MORC DOOKUN 1_ Mun of Q_Bornes,,72530
QUATRE BORNES,MORC DOOKUN 2_Mun of Vac_Phoenix,,73361
QUATRE BORNES,EBENE VIEWS_after river inc baden powell house,,72231
QUATRE BORNES,MORC MEDINE,,72533
QUATRE BORNES,MORC NUCKCHEDDY,,72534
QUATRE BORNES,MORC PIERREFONDS,,72435
QUATRE BORNES,MORC POONITH,,72436
QUATRE BORNES,MORC  RIVERSIDE,,72537
QUATRE BORNES,MORC SAINT JEAN,Avenue des Azalees,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Capucines,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Girofliers,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Glaieuls,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Goyaviers,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Jacarandas,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Lataniers,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Longaniers,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Manguiers,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Orchidees,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Palmiers,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Rosiers,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Talipots,72238
QUATRE BORNES,MORC SAINT JEAN,Avenue des Tulipes,72238
QUATRE BORNES,MORC SAINT JEAN,Belcourt Avenue,72238
QUATRE BORNES,MORC SAINT JEAN,Dr_ Delaitre Avenue,72238
QUATRE BORNES,MORC SAINT JEAN,Jacinthes Avenue,72238
QUATRE BORNES,MORC SAINT JEAN,St Jean Rd _south from Tulipes to Girofliers,72238
QUATRE BORNES,MORC SAINT JEAN,S_Seewoosagur Ramgoolam Ave_both sides from Newton to Trunk Rd,72238
QUATRE BORNES,MORC SAINT JEAN,Trianon Avenue No_ 1,72238
QUATRE BORNES,MORC SAINT JEAN,Trianon Avenue No_ 2,72238
QUATRE BORNES,MORC SAINT JEAN,Ylang Ylang Avenue,72238
QUATRE BORNES,NEHRU ROAD _from Kingstone Ave  to Kalimaye Rd,,72539
QUATRE BORNES,NHDC PALM,,72440
QUATRE BORNES,NHDC VILLENEUVE,,72241
QUATRE BORNES,ORCHARD CENTRE,,72242
QUATRE BORNES,ORCHARD TOWER,,72243
QUATRE BORNES,PAILLOTTE_East,Bambous  RD,73452
QUATRE BORNES,PAILLOTTE_East,Bandhoo Rd,73452
QUATRE BORNES,PAILLOTTE_East,Boojhoo Rd,73452
QUATRE BORNES,PAILLOTTE_East,Cypres lane 1,73452
QUATRE BORNES,PAILLOTTE_East,Cypres lane 2,73452
QUATRE BORNES,PAILLOTTE_East,Lall Bahadur Shastri _southern side,73452
QUATRE BORNES,PAILLOTTE_East,Ramburrun Lane,73452
QUATRE BORNES,PAILLOTTE_East,Royal Rd _eastern side frm Shastri Rd to Sonie Rd,73452
QUATRE BORNES,PAILLOTTE_East,Sumoondar Rd,73452
QUATRE BORNES,PAILLOTTE_East,Sumputh Rd,73452
QUATRE BORNES,PAILLOTTE_West,Augum lane,73360
QUATRE BORNES,PAILLOTTE_West,Callychurn Lane,73360
QUATRE BORNES,PAILLOTTE_West,Candos Lane West,73360
QUATRE BORNES,PAILLOTTE_West,Dawoo Lane,73360
QUATRE BORNES,PAILLOTTE_West,Jugnoo lane,73360
QUATRE BORNES,PAILLOTTE_West,Kalimaye lane,73360
QUATRE BORNES,PAILLOTTE_West,Ragoo Lane upto Verna Lane,73360
QUATRE BORNES,PAILLOTTE_West,Ramdhonee Lane,73360
QUATRE BORNES,PAILLOTTE_West,Royal Rd _western side from Candos Lane west to  Vostok,73360
QUATRE BORNES,PAILLOTTE_West,Soobul Lane,73360
QUATRE BORNES,PALMA 1,Bissessur Ave,72444
QUATRE BORNES,PALMA 1,Canal Ave,72444
QUATRE BORNES,PALMA 1,Charlie Ave,72444
QUATRE BORNES,PALMA 1,Cremation Avenue _whole,72444
QUATRE BORNES,PALMA 1,Cremation lane _from cremation Ave to Palma Rd,72444
QUATRE BORNES,PALMA 1,Eucalyptus lane,72444
QUATRE BORNES,PALMA 1,Gangadar Ave,72444
QUATRE BORNES,PALMA 1,Laseringue Avenue_eastern side,72444
QUATRE BORNES,PALMA 1,M_Beekharry lane,72444
QUATRE BORNES,PALMA 1,Palma Rd_south from Cremation Ave to Round About,72444
QUATRE BORNES,PALMA 1,Pandeea lane,72444
QUATRE BORNES,PALMA 1,R_ Rughooputh Ave,72444
QUATRE BORNES,PALMA 1,Sowamber Ave,72444
QUATRE BORNES,PALMA 2,J_ Nehru _north from Kalimaye Rd to Riviere Papayes,72445
QUATRE BORNES,PALMA 2,Kalimaye Rd_west from J_Nehru to Chemin Machine,72445
QUATRE BORNES,PALMA 2,Chemin Machine _north from kalimaye Rd to Palma Rd,72445
QUATRE BORNES,PALMA 2,Palma Rd _south from Chemin Machne to Pierrefonds Round about,72445
QUATRE BORNES,PALMA 2,Jeewoonarain Avenue,72445
QUATRE BORNES,PALMA 2,Jugnauth Lane,72445
QUATRE BORNES,PALMA 2,St Brigitte Avenue,72445
QUATRE BORNES,PALMA 2,St Brigitte  Church,72445
QUATRE BORNES,PALMA 2,Cheshire Home,72445
QUATRE BORNES,PALMA 2,Lawat lane,72445
QUATRE BORNES,PALMA JUNCTION,,72546
QUATRE BORNES,PELLEGRIN,,72247
QUATRE BORNES,PIERREFONDS,,72248
QUATRE BORNES,QUATRE BORNES 1,Telfair Ave_west side from St_ Jean Road  to Forget Ave,72249
QUATRE BORNES,QUATRE BORNES 1,St_ Jean Rd_north side from Telfair st to Victoria Ave,72249
QUATRE BORNES,QUATRE BORNES 1,Forget Rd Southern side from Telfair st to Buswell st,72249
QUATRE BORNES,QUATRE BORNES 1,Doyen Ave_west side from Forget to V_ Naaz,72249
QUATRE BORNES,QUATRE BORNES 1,Victoria Ave_east side from V_ Naaz to St_ Jean Rd,72249
QUATRE BORNES,QUATRE BORNES 1,Bus Terminal,72249
QUATRE BORNES,QUATRE BORNES 1,Buswell Ave,72249
QUATRE BORNES,QUATRE BORNES 1,C_ Dunant Ave,72249
QUATRE BORNES,QUATRE BORNES 1,C_ Hall Ave,72249
QUATRE BORNES,QUATRE BORNES 1,Commerson Ave,72249
QUATRE BORNES,QUATRE BORNES 1,DEpinay Ave,72249
QUATRE BORNES,QUATRE BORNES 1,DHotman Ave,72249
QUATRE BORNES,QUATRE BORNES 1,Fareed Ave,72249
QUATRE BORNES,QUATRE BORNES 1,Gaetan Raynal S_S_S,72249
QUATRE BORNES,QUATRE BORNES 1,Henessy Ave,72249
QUATRE BORNES,QUATRE BORNES 1,Henessy lane,72249
QUATRE BORNES,QUATRE BORNES 1,Osman Ave,72249
QUATRE BORNES,QUATRE BORNES 1,P_ Henri Ave,72249
QUATRE BORNES,QUATRE BORNES 1,Post_Office,72249
QUATRE BORNES,QUATRE BORNES 1,Tagore Ave,72249
QUATRE BORNES,QUATRE BORNES 1,Town Hall,72249
